identifiant personne;X;Y;Début;DESIRE;Nature activité;Lieu;lieu3
3310;-14.45487557;16.49505519;22:00;WANDER;retour vers thialaga; maison;
3310;-14.45487557;16.49505519;23:00;REST;dormir ; TC; chambre
3401;-14.43241595;16.48650228;00:00;REST;dormir ; chambre;
3401;-14.43256548;16.48658972;05:00;STILL;priére; maison 34;
3401;-14.43241595;16.48650228;06:00;REST;dormir ; chambre;
3401;-14.43278743;16.48644119;09:00;WANDER;aller travailler; boutique;
3401;-14.43256548;16.48658972;14:00;FEED;dejeuner; maison;
3401;-14.43256548;16.48658972;15:00;REST;repos+ thé; maison 34;
3401;-14.43278743;16.48644119;16:00;WANDER;aller travailler; boutique (410);
3401;-14.43256548;16.48658972;21:00;WANDER;repos+ promenade; maison;
3402;-14.43224026;16.486555;00:00;REST;dormir ; chambre;
3402;-14.43254536;16.48660387;05:00;STILL;priére; maison 34;
3402;-14.43224026;16.486555;06:00;REST;dormir ; chambre;
3402;-14.43278743;16.48644119;09:00;WANDER;aller travailler; boutique;
3402;-14.43254536;16.48660387;14:00;FEED;dejeuner; maison;
3402;-14.43254536;16.48660387;15:00;REST;repos+ thé; maison 34;
3402;-14.43278743;16.48644119;16:00;WANDER;aller travailler; boutique (410);
3402;-14.43254536;16.48660387;21:00;WANDER;repos+ promenade; maison;
3403;-14.43236431;16.48651835;00:00;REST;dormir ; TC; chambre
3403;-14.43236431;16.48651835;06:00;STILL;priére; chambre 406;
3403;-14.43236431;16.48651835;06:30;REST;dormir; chambre;
3403;-14.43256548;16.48662959;10:00;REST;repos + palabrer ;  cour 408;
3403;-14.43256548;16.48662959;14:00;FEED;Manger ; déjeuner;
3403;-14.43227714;16.48657944;15:00;REST;repos+ palabrer ; salon;
3403;-14.43256548;16.48662959;17:00;WANDER;aller au travail; cour;
3403;-14.43256548;16.48662959;21:00;FEED;diner ; cour;
3403;-14.43227714;16.48657944;22:00;STILL;palabrer; salon;
3404;-14.43244612;16.48660323;02:00;REST;dormir ; chambre;
3404;-14.43258962;16.48663409;05:20;STILL;priére; cour;
3404;-14.43244612;16.48660323;06:15;REST;dormir ; chambre (407);
3404;-14.43258962;16.48663409;07:00;WANDER;préparatif; cour;
3404;-14.43273111;16.48645663;08:00;WANDER;aller au travail; boutique (411);
3404;-14.43254804;16.48661609;14:00;FEED;dejeuner; maison;
3404;-14.43273111;16.48645663;15:00;WANDER;aller travailler; boutique;
3404;-14.43243472;16.48658458;23:00;REST;regerder la télé; salon;
3405;-14.43225904;16.48666688;02:00;REST;dormir ; chambre;
3405;-14.43225904;16.48666688;06:00;STILL;priére; chambre (404);
3405;-14.43225904;16.48666688;06:30;REST;dormir; chambre ;
3405;-14.43289846;16.4859378;08:00;WANDER;aller au marché; marché;
3405;-14.43256347;16.48665016;08:30;FEED;petit dej; cour (408);
3405;-14.43229189;16.48672861;09:30;WANDER;magasin; magasin (409);
3405;-14.4322577;16.48663087;11:00;WANDER;préparatif dej; cuisine (405);
3405;-14.4322577;16.48663087;12:00;WANDER;préparer le dej; cuisine;
3405;-14.43256347;16.48665016;14:00;FEED;déjeuner ; Cour;
3405;-14.43256347;16.48665016;15:00;REST;repos; cour (410);
3405;-14.43256347;16.48665016;17:00;STILL;palabrer; cour;
3405;-14.43256347;16.48665016;20:00;FEED;diner ; cour;
3405;-14.43256347;16.48665016;21:00;STILL;Palabrer ; cour;
3406;-14.43238041;16.48671832;00:00;REST;dormir ; chambre;
3406;-14.43256548;16.48661351;07:30;WANDER;préparatif; maison 34;
3406;-14.43288064;16.48641033;08:30;WANDER;aller travailler; boutique (434);
3406;-14.43256548;16.48661351;20:00;REST;repos; maison 34;
3407;-14.43288064;16.48641033;09:00;WANDER;aller travailler; boutique;
3407;-14.42678264;16.48801843;20:00;REST;repos; maison 199;
3501;-14.42927642;16.48788404;07:00;STILL;priére; maison 41;
3501;-14.43273631;16.48692452;07:30;WANDER;aller à la boutique; boutique (421);
3501;-14.42927642;16.48788404;18:00;WANDER;tache ménagére + préparer diner; maison 41;
3501;-14.42927642;16.48788404;21:00;FEED;diné+ repos; maison 41;
3501;-14.42910074;16.48780817;22:00;REST;dormir ; TC; chambre
3502;-14.4337262;16.48615185;00:00;REST;dormir ; TC; chambre
3502;-14.43348615;16.48623094;05:00;FEED;petit dej ; maison 30;
3502;-14.43348615;16.48623094;05:00;WANDER;priére ; maison 30;
3502;-14.43293345;16.48693931;07:00;WANDER;aller à la boutique; boutique;
3502;-14.43343451;16.48625473;14:00;FEED;déjeuner ; Cour;
3502;-14.43343451;16.48625473;15:00;REST;repos; cour;
3502;-14.43293345;16.48693931;16:00;WANDER;aller à la boutique; boutique;
3502;-14.43348615;16.48623094;19:00;WANDER;repos+ se doucher+ priére; maison;
3502;-14.42961221;16.48832107;20:30;WANDER;visite parents; dodel;
3503;-14.43308315;16.48810266;05:00;STILL;priére; maison 51;
3503;-14.43302532;16.4869631;08:00;WANDER;aller à l'atelier; atelier (432);
3503;-14.43308315;16.48810266;18:00;REST;repos; maison 51;
3503;-14.43305632;16.48797149;23:00;REST;dormir ; TC; chambre
3504;-14.43304946;16.48696052;08:00;WANDER;aller à l'atelier; atelier (432);
3504;-14.43143359;16.48826212;18:00;REST;repos; maison 47;
3505;-14.43407959;16.4819917;05:00;WANDER;priére+ préparatif; maison;
3505;-14.43314535;16.48696502;06:00;WANDER;aller travailler; boutique 424';
3505;-14.43407959;16.4819917;23:00;WANDER;retourner chez lui; maison;
3505;-14.43401655;16.48206886;23:30;REST;dormir ; TC; chambre
4101;-14.42928315;16.48801634;05:00;WANDER;priére+ wird+ reciter coran; chambre;
4101;-14.42928315;16.48801634;06:00;REST;dormir ; chambre;
4101;-14.42928315;16.48801634;07:00;FEED;petit dejeuner; chambre;
4101;-14.42928315;16.48801634;08:00;STILL;lecture coran; chambre;
4101;-14.42928315;16.48801634;09:00;REST;repos; chambre;
4101;-14.42928315;16.48801634;11:00;WANDER;priére+ lire coran; chambre;
4101;-14.42922878;16.48783847;13:00;REST;dormir; cour;
4101;-14.42922878;16.48783847;14:00;FEED;déjeuner; cour;
4101;-14.42922878;16.48783847;14:20;STILL;priére; cour;
4101;-14.42922878;16.48783847;15:00;REST;repos; cour;
4101;-14.42922878;16.48783847;17:00;STILL;priére+ wird; cour;
4101;-14.42922878;16.48783847;19:00;STILL;wird; cour;
4101;-14.42922878;16.48783847;20:30;FEED;diner ; cour;
4101;-14.42922878;16.48783847;21:00;STILL;wird; cour;
4101;-14.42928315;16.48801634;23:00;REST;Dormir ; chambre (223);
4102;-14.4293307;16.48784104;05:00;WANDER;priére+ wird ; cour;
4102;-14.4293307;16.48784104;08:00;FEED;petit déjeuner ; cour;
4102;-14.42912086;16.48774119;09:00;WANDER;aller au magasin ; magagin;
4102;-14.4293307;16.48784104;09:05;WANDER;tache ménagére; cour;
4102;-14.4293307;16.48784104;12:00;REST;repos; cour;
4102;-14.4293307;16.48784104;14:00;FEED;déjeuner; cour;
4102;-14.4293307;16.48784104;15:00;STILL;palabrer; cour;
4102;-14.4293307;16.48784104;18:00;STILL;palabrer; cour;
4102;-14.4293307;16.48784104;21:00;FEED;diner ; cour;
4102;-14.4293307;16.48784104;22:00;STILL;palabrer; cour;
4102;-14.42943983;16.48796636;23:00;REST;Dormir ; chambre (227) ;
4103;-14.42932534;16.48779989;06:00;WANDER;priére+ préparatif; cour (224);
4103;-14.44015703;16.49656747;07:00;WANDER;aller à diomandou; Diomandou;
4103;-14.42932534;16.48779989;18:00;WANDER;tache ménagére; cour;
4103;-14.42932534;16.48779989;21:00;FEED;diner ; cour;
4103;-14.42952138;16.48779669;22:00;REST;dormir ; TC; chambre
4104;-14.42951855;16.4877605;00:00;REST;dormir ; TC; chambre
4104;-14.42951855;16.4877605;05:00;WANDER;priére+ préparatif; chambre (229);
4104;-14.42926365;16.48782303;07:00;FEED;petit dej; cour;
4104;-14.42920779;16.48798298;11:00;WANDER;préparer le dejeuner; cuisine;
4104;-14.42926365;16.48782303;14:00;FEED;déjeuner + thé; cour;
4104;-14.42951855;16.4877605;15:30;REST;dormir ; chambre;
4104;-14.42920779;16.48798298;18:00;WANDER;préparer le diner; cuisine;
4104;-14.42926365;16.48782303;21:00;FEED;diner ; cour ;
4104;-14.42926365;16.48782303;22:00;STILL;palabrer ;cour;
4108;-14.42910927;16.48779122;00:00;REST;dormir ;chambre;
4108;-14.42930656;16.48780503;05:00;STILL;priére ; cour;
4108;-14.42930656;16.48780503;05:30;FEED;petit déjeuner ; cour;
4108;-14.42222866;16.49482012;06:30;WANDER;aller au champ ; Champ;
4108;-14.42930656;16.48780503;20:00;REST;repos; cour;
4108;-14.42935569;16.48798024;22:00;STILL;regarder la télé; salon;
4109;-14.42930656;16.48783847;06:00;STILL;Prière ; Cour;
4109;-14.42930656;16.48783847;06:30;WANDER;tache ménagére; cour;
4109;-14.42930656;16.48783847;07:30;FEED;petit déjeuner ; cour;
4109;-14.42914115;16.4878218;09:00;WANDER;Préparer les habits; salon;
4109;-14.42912086;16.48774119;12:00;WANDER;magasin; magasin;
4109;-14.42920779;16.48798298;12:10;WANDER;préparer dejeuner; cuisine;
4109;-14.42930656;16.48783847;14:00;FEED;déjeuner ; cour;
4109;-14.42930656;16.48783847;15:00;WANDER;faire le thé ; cour;
4109;-14.42914115;16.4878218;17:00;WANDER;coudre; salon (227);
4109;-14.42914115;16.4878218;19:00;WANDER;coudre; salon (227);
4109;-14.42930656;16.48783847;21:00;FEED;diner ; cour;
4109;-14.42930656;16.48783847;22:00;REST;repos; cour;
4109;-14.42925137;16.48768275;23:00;REST;Dormir ; chambre (225);
4110;-14.4292717;16.4876994;00:00;FEED;dormir  ; chambre ;
4110;-14.4292717;16.4876994;06:00;WANDER;priére+ préparatif école; chambre;
4110;-14.42898018;16.48337555;08:00;WANDER;aller à l'école ; Lycée;
4110;-14.42936289;16.48782561;14:00;FEED;déjeuner ; cour ;
4110;-14.42936289;16.48782561;15:00;WANDER;préparer le thé; cour;
4110;-14.4292717;16.4876994;16:00;REST;dormir ; chambre;
4110;-14.42936289;16.48782561;20:00;REST;repos; cour;
4110;-14.42936289;16.48782561;21:00;FEED;diner ; cour;
4110;-14.4292804;16.48767715;22:00;STILL;réviser; salon;
4201;-14.42961276;16.48810663;01:00;REST;dormir ; salon;
4201;-14.42974493;16.48793201;04:00;STILL;priére+ wird; cour;
4201;-14.42961276;16.48810663;06:00;REST;Dormir ; salon;
4201;-14.41237628;16.48841146;08:30;WANDER;aller au champ ; Champ;
4201;-14.42974493;16.48793201;13:00;REST;repos; cour ;
4201;-14.42974493;16.48793201;14:00;FEED;déjeuner ; cour;
4201;-14.42961276;16.48810663;15:00;REST;Dormir ; salon;
4201;-14.4255248;16.48776179;17:00;STILL;aller à la mosquéee; mosquéee;
4201;-14.42974493;16.48793201;20:30;FEED;diner ; cour;
4201;-14.42974493;16.48793201;21:00;STILL;priére; cour;
4202;-14.42967453;16.48798344;05:00;STILL;priére ; cour;
4202;-14.42970297;16.48809265;06:00;REST;Dormir ; chambre;
4202;-14.42967453;16.48798344;07:30;FEED;petit dej+ tache ménagére; cour;
4202;-14.42971764;16.48651215;09:00;WANDER;aller au bureau; village;
4202;-14.4296826;16.48813438;10:00;WANDER;entrer dans le magasin; magasin;
4202;-14.42971764;16.48651215;10:30;WANDER;aller au bureau; village;
4202;-14.42967453;16.48798344;14:00;FEED;déjeuner ; cour;
4202;-14.42967453;16.48798344;15:00;REST;dormir ; cour;
4202;-14.42971764;16.48651215;16:00;WANDER;aller au bureau; village;
4202;-14.4296826;16.48813438;18:45;WANDER;entrer dans le magasin; magasin;
4202;-14.42967453;16.48798344;19:00;WANDER;préparer diner; cour;
4202;-14.42967453;16.48798344;21:00;FEED;diner ; cour;
4202;-14.42967453;16.48798344;22:00;WANDER;rédiger; cour;
4202;-14.42970297;16.48809265;23:00;REST;dormir; chambre;
4203;-14.42968704;16.48795973;05:00;WANDER;priére+ tache ménagére; cour;
4203;-14.42968704;16.48795973;10:00;REST;repos; cour;
4203;-14.42968704;16.48795973;14:00;FEED;déjeuner ; cour;
4203;-14.42968704;16.48795973;15:00;REST;dormir; cour;
4203;-14.42968704;16.48795973;17:00;STILL;wird; cour;
4203;-14.42968704;16.48795973;20:00;FEED;diner ; cour;
4203;-14.42968704;16.48795973;21:00;REST;repos; cour;
4203;-14.42971357;16.48808566;22:00;REST;dormir ; TC; chambre
4204;-14.43053144;16.48720154;00:00;WANDER;aller travailler; boulangerie;
4204;-14.42961858;16.48811219;04:00;REST;Dormir ; chambre;
4204;-14.41237628;16.48841146;09:00;WANDER;aller au champ ; Champ;
4204;-14.42972798;16.48801891;14:00;FEED;déjeuner; cour;
4204;-14.42961858;16.48811219;15:00;REST;Dormir ; chambre;
4204;-14.43317551;16.48673244;17:00;WANDER;aller au garage ; garage;
4204;-14.43053144;16.48720154;20:30;WANDER;aller travailler; boulangerie;
4204;-14.42961858;16.48811219;22:00;FEED;diner ; chambre;
4204;-14.42961858;16.48811219;23:00;WANDER;repos; chambre;
4205;-14.42973678;16.48792015;09:00;STILL;priére ; cour;
4205;-14.42973678;16.48792015;09:08;FEED;petit dejeuner; cour;
4205;-14.42782375;16.4890662;09:20;WANDER;aller jouer ; village;
4205;-14.43324329;16.48685441;14:00;WANDER;amener du repas ; garage;
4205;-14.42973678;16.48792015;14:20;FEED;déjeuner ; cour;
4205;-14.42973678;16.48792015;15:00;REST;dormir; cour;
4205;-14.42973678;16.48792015;17:00;WANDER;aller jouer football; cour;
4205;-14.42973678;16.48792015;19:00;STILL;priére ; cour;
4205;-14.42973678;16.48792015;20:00;FEED;diner; cour;
4205;-14.42973678;16.48792015;22:00;REST;Dormir; cour;
4207;-14.42978619;16.48779964;00:00;REST;dormir ; TC; chambre
4207;-14.42969519;16.48797946;09:10;STILL;priére ; cour;
4207;-14.42969519;16.48797946;09:30;FEED;petit dejeuner; cour;
4207;-14.43188487;16.48652988;10:00;WANDER;aller jouer ; village;
4207;-14.42969519;16.48797946;12:00;REST;repos; cour;
4207;-14.42969519;16.48797946;14:00;FEED;déjeuner ; cour;
4207;-14.42969519;16.48797946;14:30;REST;Dormir; cour;
4207;-14.43317551;16.48673244;17:00;WANDER;aller au garage ; garage;
4207;-14.42969519;16.48797946;20:00;STILL;priére ; cour;
4207;-14.42969519;16.48797946;20:30;FEED;diner; cour;
4207;-14.42969519;16.48797946;21:00;STILL;Palabrer ; cour;
4208;-14.43240528;16.48559394;10:00;WANDER;aller travailler; atelier;
4208;-14.42967027;16.48800714;14:00;STILL;priére ; cour;
4208;-14.42967027;16.48800714;14:30;FEED; dejeuner; cour;
4208;-14.43240528;16.48559394;15:00;WANDER;aller travailler; atelier tailleur;
4208;-14.42585024;16.48759218;20:00;WANDER;visiter ses amis; village;
4208;-14.42967027;16.48800714;22:00;FEED;diner ; cour;
4208;-14.42988996;16.48801161;23:00;REST;Dormir ; chambre;
4209;-14.42966639;16.4879637;05:00;STILL;priére ; cour;
4209;-14.42989001;16.48800324;06:00;REST;Dormir ; chambre;
4209;-14.42966639;16.4879637;07:30;FEED;petit dej+ tache ménagére; cour;
4209;-14.42966819;16.48653447;09:00;WANDER;aller au bureau; village;
4209;-14.4296826;16.48813438;10:00;WANDER;entrer dans le magasin; magasin;
4209;-14.42966819;16.48653447;10:30;WANDER;aller au bureau; village;
4209;-14.42966639;16.4879637;14:00;FEED;déjeuner ; cour;
4209;-14.42966639;16.4879637;15:00;REST;dormir ; cour;
4209;-14.42966819;16.48653447;16:00;WANDER;aller au bureau; village;
4209;-14.4296826;16.48813438;18:45;WANDER;entrer dans le magasin; magasin;
4209;-14.42966639;16.4879637;19:00;WANDER;préparer diner; cour;
4209;-14.42966639;16.4879637;21:00;FEED;diner ; cour;
4209;-14.42966639;16.4879637;22:00;WANDER;rédiger; cour;
4209;-14.42989001;16.48800324;23:00;REST;dormir; chambre;
4210;-14.42966825;16.48807315;05:00;STILL;priére; véranda;
4210;-14.42989892;16.48796977;06:00;REST;Dormir ; chambre;
4210;-14.42973234;16.48797941;08:00;FEED;petit dej; cour;
4210;-14.43278984;16.48618578;08:45;WANDER;aller vendre; marché;
4210;-14.42973234;16.48797941;20:00;STILL;priére ; cour (216);
4210;-14.42973234;16.48797941;20:30;FEED;diner; cour (216);
4210;-14.42973234;16.48797941;21:00;STILL;palabrer; cour;
4210;-14.42966825;16.48807315;22:00;REST;dormir; veranda (222);
4301;-14.42901544;16.48846024;00:00;REST;dormir ; TC; chambre (418)
4301;-14.42912834;16.48827982;07:00;FEED;petit dejeuner; cour;
4301;-14.42912834;16.48827982;07:00;STILL;priére ; cour;
4301;-14.43286892;16.48629361;08:00;WANDER;aller au marché; marché;
4301;-14.42917176;16.48853241;10:00;WANDER;préparatif dej; cuisine;
4301;-14.43184161;16.48800943;11:00;WANDER;Wayane ; village;
4301;-14.42912834;16.48827982;14:00;FEED;déjeuner ; cour;
4301;-14.42912834;16.48827982;15:00;WANDER;faire Thé; cour;
4301;-14.42912834;16.48827982;17:00;REST;Repos; cour;
4301;-14.42912834;16.48827982;19:00;STILL;regarder la télé ; cour;
4301;-14.42913991;16.48837419;21:00;STILL;palabrer ;cour;
4302;-14.42913991;16.48837419;06:00;STILL;priére; cour;
4302;-14.42913991;16.48837419;06:30;REST;Dormir ; cour;
4302;-14.42913991;16.48837419;09:00;WANDER;tache ménagére; cour;
4302;-14.43185896;16.48803162;11:00;WANDER; Wayane ; village/ hors village;
4302;-14.42913991;16.48837419;18:00;REST;respos+ thé; cour (415);
4302;-14.42900676;16.48848799;22:00;REST;dormir ; TC; chambre (416)
4303;-14.42904728;16.48851575;00:00;REST;dormir ; TC; chambre (417)
4303;-14.4290907;16.488327;07:00;WANDER;priére+ tache ménagére; cour;
4303;-14.4290907;16.488327;08:00;FEED;petit dejeuner; cour;
4303;-14.42904728;16.48851575;08:30;REST;dormir; chambre (417);
4303;-14.4290907;16.488327;14:00;FEED;déjeuner ; cour;
4303;-14.4326579;16.48625783;17:00;WANDER;aller vendre; marché;
4303;-14.4290907;16.488327;19:00;REST;repos; cour;
4501;-14.43031348;16.48788619;00:00;REST;dormir ; TC; chambre
4501;-14.42552477;16.48775917;05:00;STILL;priére+ wird; mosquéee;
4501;-14.43034535;16.48809553;08:00;FEED;dejeuner; cour;
4501;-14.41928216;16.49188172;09:00;WANDER;aller au champ; champ;
4501;-14.43034535;16.48809553;20:00;REST;repos; cour;
4502;-14.43047615;16.48814265;00:00;REST;dormir ; TC; chambre
4502;-14.43034535;16.48809553;04:45;STILL;priére; cour;
4502;-14.43290854;16.48590839;06:00;WANDER;aller au travail; marché;
4504;-14.43017949;16.48796998;00:00;REST;dormir ; TC; chambre
4504;-14.43032215;16.48804527;05:00;STILL;priére+ wird; cour;
4504;-14.43264442;16.48630578;09:00;WANDER;aller au marché; marché;
4504;-14.43046448;16.48817621;10:00;WANDER;aller au magasin; magasin (215);
4504;-14.43052334;16.48795024;10:05;WANDER;Aller dans le jardin ; jardin;
4504;-14.43032215;16.48804527;14:00;FEED;déjeuner ; cour;
4504;-14.43032215;16.48804527;15:00;STILL;palabrer; cour ;
4504;-14.43032215;16.48804527;18:00;REST;repos; cour;
4505;-14.43016478;16.48801191;00:00;REST;dormir ; TC; chambre
4505;-14.43033076;16.48809276;05:00;STILL;priére+ wird; cour;
4505;-14.43264442;16.48630578;09:00;WANDER;aller au marché; marché;
4505;-14.43046448;16.48817621;10:00;WANDER;aller au magasin; magasin (215);
4505;-14.43033076;16.48809276;10:05;REST;repos; cour;
4505;-14.43033076;16.48809276;14:00;FEED;déjeuner ; cour;
4505;-14.43033076;16.48809276;15:00;STILL;palabrer; cour ;
4505;-14.43033076;16.48809276;18:00;REST;repos; cour;
4508;-14.43012703;16.48795886;00:00;REST;dormir ; TC; chambre
4508;-14.43025685;16.48813155;07:00;FEED;petit dejeuner; cour;
4508;-14.43025685;16.48813155;07:00;STILL;priére ; cour;
4508;-14.41928216;16.49188172;08:00;WANDER;aller au champ; champ;
4508;-14.43025685;16.48813155;14:00;FEED;déjeuner ; cour;
4508;-14.43025685;16.48813155;15:00;WANDER;préparer Thé; cour;
4508;-14.42979355;16.48764235;17:00;WANDER;faire du sport; village;
4508;-14.43025685;16.48813155;19:00;STILL;se connecter; cour;
4508;-14.43025685;16.48813155;21:00;FEED;Diner ; cour;
4508;-14.43012703;16.48795886;22:00;STILL;reviser; chambre;
4509;-14.43012703;16.48795886;00:00;REST;dormir ; TC; chambre
